ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:1903034	regulation of response to wounding	131	0.379490981114254	1.53987606092061	0.00531730918413068	0.0163809248963346	0.00897210511569709	3834	tags=34%, list=24%, signal=26%	SIGLEC10/IL10/SERPINE1/THBD/TNFAIP3/CLEC7A/CXCR4/PLAU/SERPINB2/HBEGF/VIL1/MIR21/KLF4/CD34/CD9/UBASH3B/F3/EMILIN2/ABAT/SPP1/ADRA2A/HPSE/MAP2K1/F2RL1/PDGFB/CD109/DMTN/FGF2/CNTF/PDGFRA/KIAA0319/CASK/PLAUR/PTEN/TNFRSF12A/EMILIN1/GRN/CD36/STK24/FGG/FAP/VTN/ATP7A/ANXA2/SERPINE2
BP	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	177	0.351361892160317	1.48903638882374	0.00534953530039814	0.0164452875442324	0.00900735760883273	2509	tags=21%, list=16%, signal=18%	IL1B/CCR7/TRIM58/CLEC4D/S100A4/LTB/CLEC7A/CARD16/CD4/CASP1/TRIM22/FASLG/IL1A/LPAR1/LTF/TLR4/CD40/SECTM1/CARD9/REL/CASP8/SLC20A1/NOD2/MYD88/DDX21/F2RL1/GPR89A/DDX1/PIM2/BST2/ECM1/PLK2/S100B/BCL10/C18orf32/LITAF/IRAK1/BIRC3
BP	GO:0051346	negative regulation of hydrolase activity	243	0.32638320521462	1.42902972575878	0.00547193463906957	0.0167859982268286	0.00919397051852125	1377	tags=17%, list=9%, signal=16%	PI3/MMP9/SERPINA1/CD27/SERPINE1/CSTA/SLPI/PTGS2/SERPINB2/TNFSF14/CARD16/SORL1/NR4A1/VIL1/LRRK2/CST7/CRYAB/MIR21/NCKAP1L/RGS2/LGALS3/CD44/PTX3/GCHFR/LTF/CST2/XIAP/TGFB2/SPRY2/KLF4/A2M/TFPI2/SERPINB9/GZMA/CR1/GPX1/ADORA2A/SPRY1/CSTB/F11R/SERPINA3
BP	GO:0072655	establishment of protein localization to mitochondrion	120	0.380641207230213	1.52675807104593	0.0056723872692738	0.0173642065985576	0.00951066486409442	5222	tags=48%, list=32%, signal=32%	GZMB/RAC2/LRRK2/TOMM5/RHOU/GRPEL1/BCAP31/TSPO/FIS1/TIMM10/TIMM23B/PMPCB/FBXW7/TOMM20L/MAIP1/DNAJA1/BID/DNLZ/MIPEP/HSPD1/VPS11/TIMM9/BCS1L/TIMM8B/PDCD5/MTX2/CHCHD4/TIMM17A/IMMP2L/PRKAA1/TIMM21/UBE2D3/TOMM22/BAX/MTX1/AGK/TIMM23/HAX1/DNAJC19/TOMM6/TIMM50/HK1/IMMP1L/GRPEL2/MTERF4/AIFM1/MGARP/UBL5/TIMM13/ROMO1/PARL/TIMM8A/MFF/TIMM17B/NDUFA13/UBE2L3/HTRA2
BP	GO:0033135	regulation of peptidyl-serine phosphorylation	107	0.388459037114582	1.52614968922973	0.00587684100294379	0.0179522027268872	0.00983272012680901	812	tags=14%, list=5%, signal=13%	IL6/IL11/OSM/CSF3/PTGS2/SH2D3C/DKK1/WNT5A/LIF/HCLS1/CD44/PDE4D/CNKSR3/FNIP2/SPRY2
BP	GO:0071496	cellular response to external stimulus	287	0.309461511080005	1.37457181833765	0.00590678424907668	0.018005764591198	0.00986205685106788	3077	tags=26%, list=19%, signal=22%	IL1B/UCP2/FOS/PTGS2/PTPRC/NR4A2/PCK1/TNFSF14/SLC7A5/CASP1/AIF1/LRRK2/SLC2A1/CASP5/TLR8/ATF3/ZC3H12A/SNAI2/TLR4/CTSK/ANKRD1/GLUL/LYN/CD40/INHBB/UPP1/CASP8/TSSK6/PIEZO1/CBS/RALB/PIK3C2B/CYP27B1/F11R/ITGA4/CDA/BCL2/FOSL1/ENG/FAS/TNFRSF8/PLIN2/CRADD/PTGER4/IRF1/KCNJ2/MYD88/STK26/MAP3K1/PIM1/EIF2S1/SUV39H1/CD68/FGF2/VPS41/BCL10/BNIP3/SESN3/FOLR2/MN1/VCAM1/NUDT1/BECN1/SIRT1/PRKAG2/PPARA/PIK3C3/PRKAG1/BAK1/SLC39A4/DCTPP1/PRKAA1/TBL2/RXRA/SIPA1
BP	GO:0048762	mesenchymal cell differentiation	200	0.338015707946086	1.45385925319051	0.00596266408783676	0.0181379991435034	0.0099344839155175	1590	tags=18%, list=10%, signal=17%	IL6/IL1B/LEF1/NOG/GATA3/HEY1/S100A4/EDNRB/WNT5A/HES1/EOMES/SEMA4A/RGCC/MIR21/SNAI1/TGFBR2/SNAI2/FGF10/TGFB2/SPRY2/HAS2/AKNA/SPRY1/PITX2/AXIN2/LRG1/PDCD4/PDPN/VASN/BCL2/ENG/TMEM100/TIAM1/NOLC1/STAT1/SOX8/TBX3
BP	GO:0090305	nucleic acid phosphodiester bond hydrolysis	211	0.327174662649403	1.40792200520957	0.00626217168314976	0.0190092282683061	0.0104116706029026	4964	tags=40%, list=31%, signal=28%	ZFP36/RNASE6/ZC3H12A/RRS1/APEX1/RNASE2/RPP40/EXOSC3/RPP38/ENPP2/TREX2/TREX1/POP5/POLR3K/FANCM/DDX1/EXO1/UTP20/PPP1R8/REXO2/RCL1/TSNAX/TATDN1/TDP2/PLSCR1/RNASET2/DFFB/MRPL44/POP1/SETMAR/DCLRE1A/TSN/EXOSC9/NOCT/ABT1/NOP14/UTP23/AGO3/RPP30/NHP2/ASTE1/TOE1/LAS1L/RAD50/EXOSC4/AEN/ELAC1/DIS3/PMS2/DCPS/RIDA/TDP1/LACTB2/NUDT21/RNASEK/EXOSC8/DCP1B/RPP14/CSTF2/EXOSC2/G3BP1/SAMHD1/CNOT8/EXOSC7/NUDT12/YBEY/POLR2I/ATAD5/PCF11/POP4/SLX1B/DNASE1/PLD3/CPSF3/PAN3/XRN2/PNPT1/MGME1/ISG20/CNOT1/EXOSC5/KHNYN/ANGEL2/APLF/CNOT2
BP	GO:0008360	regulation of cell shape	124	0.365055520202874	1.47365569365515	0.00632037053039658	0.0191458405837274	0.0104864954410491	1394	tags=19%, list=9%, signal=17%	CCL24/HCK/CCL2/KIT/ARHGAP15/CORO1A/VIL1/ITGB2/FGR/SEMA4A/FGD3/MIR21/PTK2B/CSF1R/LPAR1/ATP10A/CCL7/FGD2/RHOU/EPB41L3/CCL3/F11R/PDPN
BP	GO:0010038	response to metal ion	293	0.307547952963649	1.37160697791568	0.00673693313613474	0.0203651874594406	0.0111543520126792	1418	tags=16%, list=9%, signal=15%	MMP9/TNFRSF11B/HAMP/CDH1/MT1H/HSD17B1/NCF1/CYBB/CD14/FOS/JUNB/PTGS2/KIT/CEBPA/NQO1/S100A8/CRHBP/WNT5A/LRRK2/ALOX5AP/PLCG2/ALOX15/PTK2B/IL1A/FBP1/IMPA2/CYP1A1/SOD2/KCNMA1/CRIP1/SDC1/ITPKA/INHBB/ARG1/LTA4H/MBP/FOSB/ADGRV1/TRPC3/TRPM2/CALM2/CASP8/ABAT/TSPO/BCL2/ALAD
BP	GO:0006413	translational initiation	113	0.379669348472622	1.50380790977404	0.00676458081499383	0.0204062510656051	0.0111768432330022	6706	tags=58%, list=41%, signal=34%	CCL5/PPP1R15B/BANK1/BZW2/NPM1/EIF2B3/DDX1/EIF2S1/EIF2B2/EIF4EBP3/CDC123/LTO1/BZW1/PAIP2/MCTS1/MTIF2/EIF4E/EIF3M/EIF4A1/DDX3X/COPS5/ABCE1/EIF1AX/EIF6/HSPB1/RPS5/EIF2D/EIF2A/NCK1/EIF3D/EIF3I/EIF4G2/METTL3/EIF3K/RBM4/FECH/MIF4GD/EIF1B/TPR/EIF4E2/YTHDF3/ALKBH1/PPP1R15A/EIF3B/EIF2B1/EIF3E/NCBP1/MTIF3/SH3BGRL/PAIP2B/AGO2/EIF2B4/DHX29/EIF3G/POLR2G/NCBP2/MTFMT/EIF4A2/EIF3CL/PPP1CA/TMED2/SLBP/KLHL25/CSDE1/EIF1AD
BP	GO:0051100	negative regulation of binding	141	0.355022828790838	1.45228226695954	0.00684588708606003	0.020608676684384	0.0112877151124161	2602	tags=25%, list=16%, signal=21%	IL10/LEF1/NOG/HEY1/TMC8/SLPI/CARD16/SORL1/DKK1/NFKBIA/LRRK2/ID1/PER2/XIRP1/GZMA/RALB/ITGA4/DDX11/GTPBP4/ACE/EIF4A3/GEMIN2/AURKA/FBXW7/ARRB2/CTSZ/ADRB2/PDGFB/HMGA2/NEK2/TDG/DAB2/TMSB4X/B2M/TFAP4
BP	GO:0098657	import into cell	190	-0.326808525810478	-1.38555773913349	0.00699552248883486	0.0210155344333321	0.0115105578709171	2315	tags=28%, list=14%, signal=24%	PRNP/CACNA1D/SLC47A1/NEURL3/SLC24A1/SLC46A1/SLC1A1/PPP3R1/ABCC9/SLC16A2/TRPV1/KCNJ14/SLC29A4/SCN9A/THBS1/SLC6A5/SNAP25/CACNA1C/HCN2/ACE2/SLC9A3/CACNA1B/GRM6/SLC2A5/SLC24A2/SLC39A5/CYBRD1/SLC9A7/LRP2/SLC8A3/SCNN1D/SLC6A9/STRA6/PRKN/KCNK5/CACNA1A/SCN2A/SLC7A2/DRD4/SCN11A/GDNF/NOS1/SLC29A2/ATP2B4/SLC9A5/SLC12A5/SLC6A13/MAPK15/FABP3/CACNA1F/CACNA1I/SLC8A2/AKAP5
BP	GO:0051046	regulation of secretion	474	0.281447630273801	1.31868894923095	0.00724289377961002	0.0217137166822606	0.0118929639051883	1916	tags=18%, list=12%, signal=17%	IL6/IL11/IL1B/CCR2/RETN/REN/FFAR2/UCP2/NLRP6/OSM/TLR2/SLC10A1/EDNRB/CD300A/PTAFR/S100A8/CRHBP/ITGB2/RAC2/ADGRE2/LRRK2/FGR/VAMP8/MCTP2/RGCC/CCL5/SPI1/PTGES/SYK/NCKAP1L/LIF/CD33/TNFRSF1B/SNCG/HCAR2/IL1A/PER2/SGK1/NR1D1/RAB3D/ZP3/MCTP1/MAP2K6/TLR4/ITGAM/FGF10/TGFB2/SLC16A1/ANKRD1/KLF7/GLUL/LYN/SDC1/EXPH5/INHBB/ADAM8/KMO/P2RY2/SDHD/NPY5R/NKX3-1/GATA2/ADORA2A/TRPM2/PLA2G4A/ADA/ABAT/TSPO/STC1/SPP1/PASK/ADRA2A/OXT/CD38/ACE/GPR68/NPPB/LILRB1/HLA-F/NDUFAF2/OXTR/F2RL1/CD200/NOS2/SLC9B2/FCGR2B/PRAM1
BP	GO:0015850	organic hydroxy compound transport	204	-0.320157117337473	-1.37326735186032	0.00737035065413407	0.0220502655652547	0.0120772973279896	2187	tags=24%, list=14%, signal=21%	SERAC1/CHRNA6/CYP19A1/ABCB4/ABCA3/GHRL/BMP6/GABBR1/SLC5A8/NPC1/SLC29A4/APOB/ABCG4/SLC16A8/ABCA2/SYT2/SREBF2/LRP1/STARD4/ABCA12/APOE/FFAR3/OSBPL10/LCAT/ATP8B1/YJEFN3/CHGA/SCARB1/CEL/STRA6/PRKN/SYT5/CLU/ABCA5/AQP2/CRH/RAB3A/LDLR/DRD4/SYT12/GDNF/NOS1/PNLIP/MAPK15/SYT7/MAOB/ABCB11/ADRA2C/PCSK9
BP	GO:0034765	regulation of monoatomic ion transmembrane transport	330	-0.288082776585211	-1.30914094824428	0.00739943181375987	0.0220917192628921	0.0121000022079028	3018	tags=30%, list=19%, signal=25%	ABL1/KCNAB1/DPP10/CD19/NOS1AP/TMEM38A/STIMATE/FGF11/PML/RNF207/CHP1/ACTN4/NPPA/HOMER1/SNCA/FYN/NEDD4L/KCND3/PRKACA/PRKD1/STAC3/PRNP/CACNA1D/P2RX7/KCNC3/TRPC1/KCNK7/PPP3R1/ABCC9/EDNRA/SNTA1/KCNJ14/KCNK10/WNK2/OPRL1/RGN/CBARP/KCNS1/RRAD/HECW1/KCND2/FXYD6/CACNB2/KCNIP3/SCN9A/SCN3B/KCNC4/ATP2A1/KCNG3/TCAF1/KCNH8/GRIN2C/CACNB4/CACNA1C/HCN2/JPH4/CACNB3/KCNG2/HAP1/CACNA1B/GRM6/RYR2/CACNB1/F2RL3/CHD7/SLC6A9/RGS7/KCNIP4/KCNK5/CACNA1A/GRIN2D/GPR35/SCN2A/DRD4/CATSPER2/SCN11A/TLR9/LHCGR/KCNN2/RELN/GPER1/NOS1/KCNIP2/ATP2B4/KCNK3/CACNG4/CACNA1F/CACNA1I/STAC2/CLCNKB/CLCNKA/CX3CL1/CLIC5/HCN3/AKAP5/PDZK1/PCSK9/CABP1
BP	GO:0006403	RNA localization	185	0.342611960212686	1.46113118367502	0.00750311750821876	0.0223552844033376	0.0122443612205883	5731	tags=50%, list=35%, signal=32%	ZFP36/RBFOX1/TGFBR2/FBL/DDX25/SRSF7/NUP37/NAF1/DKC1/MAGOH/NUP35/NOP10/NPM1/EIF4A3/RAN/SSB/TOMM20L/NXT2/AHCTF1/ZFP36L1/CCT3/CCT2/LRPPRC/SRSF3/RUVBL1/MRPL18/HSF1/SARNP/RBM8A/CETN3/THOC5/HNRNPU/NUP107/PCID2/CCT8/NXT1/CCT4/CCT5/ENY2/HNRNPA2B1/NHP2/CCT7/YTHDC1/NUP153/IGF2BP1/NUP93/CCT6A/ARC/DHX9/SRSF1/DHX36/NUP98/SHQ1/SNUPN/ZC3H11A/RUVBL2/RANBP2/RAE1/IWS1/NUP160/EIF5AL1/MAGOHB/POM121C/NDC1/XPO5/ATR/CHTOP/PNPT1/NUP58/NUP54/HNRNPAB/THOC3/ALYREF/HNRNPA1/TPR/NSUN2/NUP155/NUP88/TST/DCP2/EXOSC10/NUP133/PIH1D1/PARP11/NCBP1/DDX39A/IGF2BP2/AGFG1/ATM/AAAS/NUP205/DDX19B
BP	GO:0051048	negative regulation of secretion	123	0.372033391393945	1.49589929823543	0.00753446777396297	0.0224026900410251	0.0122703260770967	1914	tags=24%, list=12%, signal=21%	IL11/IL1B/CCR2/FFAR2/UCP2/OSM/CD300A/CRHBP/VAMP8/SPI1/NCKAP1L/LIF/TNFRSF1B/KLF7/INHBB/NPY5R/ADA/ABAT/TSPO/ADRA2A/OXT/ACE/LILRB1/HLA-F/NDUFAF2/OXTR/F2RL1/CD200/FCGR2B
BP	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	113	0.375867714353634	1.48875026163573	0.00759597363334226	0.0225393818854389	0.0123451944745956	1914	tags=24%, list=12%, signal=21%	IL1B/CCR7/CD27/NCF1/SCIMP/WNT5A/SPI1/PTK2B/IL1A/ZC3H12A/TLR4/XIAP/TGFB2/SPHK1/LYN/GDF6/PYCARD/CARD9/RNF13/GADD45B/SLAMF1/SASH1/NOD2/MYD88/RASSF2/F2RL1/FCGR2B
BP	GO:0120161	regulation of cold-induced thermogenesis	124	0.361208859511135	1.45812749830889	0.00765168928535604	0.0226583697001053	0.0124103660804378	1865	tags=22%, list=12%, signal=19%	LCN2/CCR2/UCP2/IL18/CXCR4/SYK/ID1/PER2/G0S2/NR1D1/MAP2K6/TLR4/ARRDC3/ADRB1/FABP5/ALDH1A1/ACSL1/TLE3/PPARGC1B/MFAP2/OXT/PCTP/FH/OXTR/APPL2/IL18R1/ADRB2
BP	GO:0071901	negative regulation of protein serine/threonine kinase activity	102	0.391476968594266	1.5356887097452	0.00771327229771303	0.0227771122366416	0.0124754033433671	2856	tags=30%, list=18%, signal=25%	IL1B/PKIB/TNFAIP3/CEBPA/CD300A/SORL1/CHORDC1/CDKN2A/SPRY4/RGS2/SLC8A1/SPRY2/LYN/PYCARD/SPRY1/UCHL1/PTPRJ/PDCD4/IRAK3/PTPN22/DUSP7/DNAJA1/PTPN6/GSTP1/DUSP1/IPO5/TFAP4/SIRT1/PRKAG2/DUSP16/CASP3
BP	GO:0001889	liver development	120	0.373670608718142	1.49879888707904	0.0077231834737613	0.0227771122366416	0.0124754033433671	1699	tags=17%, list=11%, signal=15%	IL6/HAMP/IL10/UCP2/TGFA/TNFAIP3/HLX/CEBPA/PCK1/SLC7A5/HES1/CYP1A1/SOD2/MET/ARG1/ADA/UPB1/TBX3/AURKA/FBXW7
BP	GO:0055088	lipid homeostasis	117	-0.370243722319554	-1.48880049141112	0.00792343745212465	0.0233202996816082	0.0127729161446655	1410	tags=23%, list=9%, signal=21%	ABHD4/ABCB4/ABCA3/NPC1/APOB/ABCG4/ABCA2/CYP39A1/ACSM3/SREBF2/LRP5/ABCA12/APOE/LCAT/SCARB1/ABCA5/INSIG1/LDLR/TMEM97/FGFR4/PNPLA3/MALL/FABP3/HNF4A/ABCB11/ACSM1/PCSK9
BP	GO:0007292	female gamete generation	113	0.374869408557048	1.48479613639671	0.007975369056578	0.0234256285447261	0.0128306065154835	3033	tags=31%, list=19%, signal=25%	PTGS2/MMP2/TNFAIP6/NOBOX/EREG/PTK2B/RGS2/PTX3/ADAMTS1/ZP3/C14orf39/PAQR8/INHBB/CDC25B/BCL2/FOSL1/HSF2BP/TAF4B/AURKA/AFP/FBXO5/NCAPH/HPGD/HEXB/GAS2/WDR77/ASPM/UBB/REC8/SIRT1/RAD51C/MLH1/YTHDC1/TRIP13/IMMP2L
BP	GO:0070585	protein localization to mitochondrion	125	0.369977018241612	1.49772613539201	0.00800157786092272	0.0234551302549472	0.0128467650930285	5222	tags=46%, list=32%, signal=32%	GZMB/RAC2/LRRK2/TOMM5/RHOU/GRPEL1/BCAP31/TSPO/FIS1/TIMM10/TIMM23B/PMPCB/FBXW7/TOMM20L/MTCH2/MAIP1/DNAJA1/BID/DNLZ/MIPEP/HSPD1/VPS11/TIMM9/BCS1L/TIMM8B/PDCD5/MTX2/CHCHD4/TIMM17A/IMMP2L/PRKAA1/TIMM21/UBE2D3/TOMM22/BAX/MTX1/AGK/TIMM23/HAX1/DNAJC19/TOMM6/TIMM50/HK1/IMMP1L/GRPEL2/MTERF4/AIFM1/MGARP/UBL5/TIMM13/ROMO1/PARL/TIMM8A/MFF/TIMM17B/NDUFA13/UBE2L3/HTRA2
MF	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	147	0.34575378187846	1.42586520842825	0.00804920630057107	0.0235471740768722	0.0128971790257452	5295	tags=41%, list=33%, signal=28%	FAM86B2/FAM86B1/METTL15P1/SETDB2/FBL/GAMT/TFB2M/TRMT10C/TRMT61B/EEF2KMT/METTL23/METTL18/TFB1M/COQ3/TRMO/EMG1/EEF1AKMT2/EEF1AKMT4-ECE2/METTL16/ARMT1/METTL5/CARNMT1/SUV39H1/EEF1AKMT4/PRMT9/NSUN5/COMTD1/SETMAR/PCMT1/N6AMT1/DPH5/SETD9/TRMT1L/PRMT5/PRMT1/EEF1AKMT1/DNMT3B/METTL1/TRMT10A/CSKMT/SETD6/THUMPD3/EZH1/FTSJ1/METTL6/METTL2A/FTSJ3/AS3MT/METTL3/MRM3/NTMT1/DIMT1/CARM1/PRMT6/TRMT1/NSUN2/JARID2/MECOM/HNMT/MEPCE/MRM2
CC	GO:0043296	apical junction complex	126	-0.366710293998594	-1.48576695971604	0.00821214569936806	0.023975499818477	0.0131317801610143	3140	tags=35%, list=19%, signal=28%	NHS/KIFC3/JAM2/MAGI2/NECTIN2/PARD3/CLDN3/IGSF5/FRMD6/DLG3/CDH5/UBN1/EPPK1/CXADR/MICALL2/AJM1/PLXDC1/ARHGEF2/CRB2/NPHP1/CLMP/CYTH3/CLDN22/CLDN2/SHROOM3/NECTIN1/SHROOM1/ESAM/CAMSAP3/JAM3/SAPCD2/TJP3/RAB13/AOC1/SHROOM2/SYNPO/CGNL1/CRB1/ILDR1/JUP/MAPK15/MXRA8/PARD3B/FRMPD2
BP	GO:1990138	neuron projection extension	147	-0.343299673133645	-1.42452171618916	0.00829565181314088	0.0241706642186093	0.0132386749501614	3175	tags=29%, list=20%, signal=23%	SEMA4C/PAK6/ABL1/SYT3/L1CAM/CDKL3/SEMA4G/SLC9A6/MAPT/TRIM46/SLIT1/NEDD4L/TNR/SEMA6A/EDNRA/LAMB2/VEGFA/PRICKLE1/FN1/SLC23A2/SEMA5A/RUFY3/PLXNA4/NTN1/PLXNA3/SEMA3B/SYT2/SEMA3A/PTPRS/SEMA3E/APOE/MAP1B/RASAL1/PRKN/CDH4/UNC13A/TMEM108/SLIT3/DCLK1/RIMS2/WNT3A/SEMA3F
BP	GO:0097191	extrinsic apoptotic signaling pathway	198	0.332934555803403	1.42864512179909	0.00839681829866699	0.0243609824589269	0.0133429154169464	1611	tags=17%, list=10%, signal=16%	IL1B/CD27/PF4/SERPINE1/TNFAIP3/TMC8/LTB/PTPRC/BCL2A1/NFKBIZ/ITPRIP/SPI1/FASLG/SKIL/TNFRSF1B/ATF3/LGALS3/IL1A/G0S2/SNAI2/FGF10/TGFB2/PYCARD/MCL1/GPX1/CASP8/KRT8/DDX47/BCL2/MKNK2/FAS/ICAM1/HSPA1B/CRADD
CC	GO:0030135	coated vesicle	281	-0.305241390896368	-1.36337841614009	0.00841133853337172	0.0243609824589269	0.0133429154169464	1435	tags=12%, list=9%, signal=12%	AAK1/APOB/SNAP91/SYT2/HLA-DRB1/SREBF2/BTC/WIPI1/AP3B2/APOE/RAB13/FZD4/SH3BP4/LRP2/SLC28A2/COL7A1/CLVS1/MYO6/RAB3A/LDLR/SGIP1/HLA-C/MALL/HLA-G/GRIA1/TF/VWF/HLA-H/PCSK9/SFTPD/NCALD/HLA-DRB5/HLA-DQA1/HLA-DRA/HLA-DQB1
BP	GO:0019693	ribose phosphate metabolic process	400	0.282229523486786	1.30007714172897	0.00840644535826942	0.0243609824589269	0.0133429154169464	4269	tags=38%, list=26%, signal=29%	SULT1E1/UCP2/PTHLH/ACOT6/GIMAP7/IER3/LRRK2/TDO2/GMPR2/PDE4D/CTPS1/HK3/FBP1/PDE4B/ATIC/PDE10A/ACSL5/SDHD/DPYD/NME1/ACSL1/UPP1/PID1/ADA/GUCY2C/UPB1/SDHB/UCK2/TSPO/PYGL/CDA/NDUFB8/FIS1/PDE8A/TREX1/NDUFA7/ADSL/MPP1/HSPA1B/LDHA/GALK1/NDUFA9/NPPB/RAN/NUDT5/NDUFA12/NDUFS3/IMPDH1/PDE7B/SLC25A13/OXSM/ATP5MC3/ACOT7/ATP5PD/ELOVL2/ATP5MC1/NUDT7/ACAT1/STOML2/NDUFV2/ACOT1/SLC4A4/NDUFA8/GDA/DDIT4/ATP5MF/NDUFA11/NME9/NME2/NDUFB7/MCCC2/NUDT3/IMPDH2/AK2/ATP1B1/NDUFB6/PPT1/TMSB4X/ADK/ELOVL7/APRT/HKDC1/NDUFB3/ADPGK/GART/ATP5PO/ATP5F1A/TKT/NDUFC2/NDUFS5/ATP5F1B/PRKAG2/NUDT14/PPARA/CASK/PRKAG1/SUCLG1/NDUFAB1/GCDH/NDUFC1/MTHFD1/PRKAA1/NDUFB11/SDHC/EIF6/SUCLA2/ATP6V0C/NDUFS8/SUCLG2/NDUFB9/PANK4/CLPX/NDUFA10/DLD/NUDT10/RFK/DGAT1/DHODH/ACOT9/SLC25A12/SULT1B1/GNAI3/AK4/ACSBG1/NDUFB2/PRPSAP2/NUDT19/OGT/ATP5PB/NDUFA3/NDUFS2/UMPS/TIGAR/ITPA/HSPA8/PGAM1/PAICS/ENO1/HK1/TPI1/NDUFA2/NDUFA1/PNP/PPAT/HACD1/PGK1/NDUFB4/PDK4/NDUFS4/NDUFB5/PDE7A/BEND3/PDK1
BP	GO:0061008	hepaticobiliary system development	122	0.369610497157349	1.4886090221684	0.00849226977146849	0.024546381351396	0.0134444614750654	1699	tags=16%, list=11%, signal=15%	IL6/HAMP/IL10/UCP2/TGFA/TNFAIP3/HLX/CEBPA/PCK1/SLC7A5/HES1/CYP1A1/SOD2/MET/ARG1/ADA/UPB1/TBX3/AURKA/FBXW7
BP	GO:0015718	monocarboxylic acid transport	118	0.364827642037117	1.4556518179884	0.00853076930362243	0.0246086406750619	0.0134785619425237	1614	tags=24%, list=10%, signal=22%	IL1B/AQP9/SLC10A1/PTGS2/SLC16A12/PLA2G2A/EMB/PTGES/SYK/SLC2A1/SLC22A2/IL1A/SLCO4A1/SLCO2B1/MAP2K6/SLC16A1/ACSL5/FABP5/SLC43A3/SLC16A6/ACSL1/PLA2G4A/ABCD2/RBP7/FIS1/OXT/PLIN2/ACE
BP	GO:1990845	adaptive thermogenesis	136	0.359065688959668	1.47104742068398	0.00862284890214567	0.0248249082480424	0.0135970152905597	1977	tags=22%, list=12%, signal=20%	LCN2/CCR2/UCP2/IL18/CXCR4/SORL1/SYK/ID1/PER2/G0S2/NR1D1/MAP2K6/TLR4/ARRDC3/ADRB1/FABP5/ALDH1A1/ACSL1/TLE3/PPARGC1B/SCTR/MFAP2/OXT/PCTP/FH/OXTR/APPL2/IL18R1/ADRB2/SLC25A5
BP	GO:0046718	viral entry into host cell	127	0.37552752857369	1.523045107889	0.00870132309888271	0.025001227359364	0.0136935882014725	2353	tags=23%, list=15%, signal=20%	ANPEP/TMPRSS4/TRIM58/CXCR4/SLC10A1/CLEC5A/CCR5/CD4/TRIM22/VAMP8/CD80/ITGB7/PTX3/CD209/EFNB2/CD86/CTSL/CR1/TPCN1/F11R/ICAM1/HSPA1B/SLAMF1/TNFRSF4/IFITM1/CIITA/FCN1/CDK1/PLSCR1
BP	GO:0007173	epidermal growth factor receptor signaling pathway	100	0.386449016705945	1.51104519444339	0.00887569831128517	0.0254210106579405	0.0139235104985637	2920	tags=24%, list=18%, signal=20%	MMP9/NCF1/TGFA/HBEGF/CDH13/VIL1/EREG/MIR21/PTK2B/FASLG/PTPRJ/RALB/ADRA2A/FAM83A/FBXW7/RASSF2/ERRFI1/VPS25/TSG101/PTPN3/PTPN2/PLAUR/PTPN12/GPRC5A
BP	GO:0051098	regulation of binding	329	0.288620152357705	1.30075818985203	0.00888246202865323	0.0254210106579405	0.0139235104985637	3848	tags=30%, list=24%, signal=23%	MMP9/IL10/LEF1/NOG/GATA3/HEY1/TMC8/CSF3/SLPI/MFNG/RIPOR2/CARD16/SORL1/DKK1/WNT5A/NFKBIA/LRRK2/HES1/LIF/ID1/LFNG/PER2/BCL3/KLF4/MET/XIRP1/GZMA/NME1/CLDN5/UBASH3B/CALM2/POU4F1/RALB/ITGA4/SPON1/TIAM1/DDX11/GTPBP4/TXN/PINX1/ACE/EIF4A3/GEMIN2/RAN/AURKA/FBXW7/ARRB2/CTSZ/PYHIN1/ADRB2/PDGFB/HMGA2/EIF2S1/NGF/NEK2/PLCL1/HSF1/TDG/STK3/DAB2/TMSB4X/B2M/TFAP4/PPP2CA/BAMBI/GTF2B/PPARA/P2RY1/PLAUR/LAMTOR5/CLIC2/CTHRC1/HMOX1/ZMPSTE24/RAPGEF2/ADD2/PARK7/BAX/JUN/DHX9/DDRGK1/TMBIM6/CCPG1/SP100/CDC42/LRPAP1/DHRS7B/SNAPIN/PPP2CB/VTN/NMD3/MRLN/CPNE1/ANXA2/GPSM1/SRI/AKTIP/HMGB1/EPB41L5
BP	GO:0050767	regulation of neurogenesis	304	0.302707516252908	1.35895789705958	0.00912765718707788	0.0260713200363189	0.0142796957651135	1836	tags=16%, list=11%, signal=15%	IL6/IL1B/CDH1/EGR2/LEF1/NOG/HEY1/CHODL/BTG2/TLR2/CXCR4/ID2/KIT/MME/SLC7A5/SORL1/BHLHE41/WNT5A/BHLHE40/HES1/TGM2/SEMA4A/WNT3/LIF/SKIL/TNFRSF1B/ID1/PER2/NR1D1/MCF2/ID4/LYN/ITPKA/MBP/GATA2/MYCN/DLL4/POU4F1/TSPO/SPP1/TIAM1/DCC/NIN/CX3CR1/SOX8/ACE/ANKRD27/APPL2/MAP2K1/HOXB3
